cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
79	RFDAIACWWDREDC-FRVQLJSFSA-N	DKPMWHFRUGMUKF-GDYCBZMLSA-N	1.2728715373510702e-08
80	DKPMWHFRUGMUKF-GDYCBZMLSA-N	RUDATBOHQWOJDD-BSWAIDMHSA-N	1.3538408858432511e-08
81	RUDATBOHQWOJDD-BSWAIDMHSA-N	DKPMWHFRUGMUKF-GDYCBZMLSA-N	1.3538408858432511e-08
82	RFDAIACWWDREDC-FRVQLJSFSA-N	AWDRATDZQPNJFN-VAYUFCLWSA-N	1.636547520711439e-08
83	AWDRATDZQPNJFN-VAYUFCLWSA-N	RFDAIACWWDREDC-FRVQLJSFSA-N	1.636547520711439e-08
84	DKPMWHFRUGMUKF-GDYCBZMLSA-N	GHCZAUBVMUEKKP-GYPHWSFCSA-N	3.1390365225165034e-08
85	GHCZAUBVMUEKKP-GYPHWSFCSA-N	DKPMWHFRUGMUKF-GDYCBZMLSA-N	3.1390365225165034e-08
86	BHQCQFFYRZLCQQ-OELDTZBJSA-N	RFDAIACWWDREDC-FRVQLJSFSA-N	6.104089405775582e-08
87	RFDAIACWWDREDC-FRVQLJSFSA-N	BHQCQFFYRZLCQQ-OELDTZBJSA-N	6.104089405775582e-08
88	XBDQKXXYIPTUBI-UHFFFAOYSA-N	FERIUCNNQQJTOY-UHFFFAOYSA-N	7.202063228371309e-08
89	FERIUCNNQQJTOY-UHFFFAOYSA-N	XBDQKXXYIPTUBI-UHFFFAOYSA-N	7.202063228371309e-08
90	DKPMWHFRUGMUKF-GDYCBZMLSA-N	QBYUNVOYXHFVKC-GBURMNQMSA-N	7.311295495081076e-08
91	QBYUNVOYXHFVKC-GBURMNQMSA-N	DKPMWHFRUGMUKF-GDYCBZMLSA-N	7.311295495081076e-08
92	MTCFGRXMJLQNBG-REOHCLBHSA-N	BTCSSZJGUNDROE-UHFFFAOYSA-N	7.424913416573608e-08
93	BTCSSZJGUNDROE-UHFFFAOYSA-N	MTCFGRXMJLQNBG-REOHCLBHSA-N	7.424913416573608e-08
94	WBWWGRHZICKQGZ-HZAMXZRMSA-N	QBYUNVOYXHFVKC-GBURMNQMSA-N	8.737777657711203e-08
95	QBYUNVOYXHFVKC-GBURMNQMSA-N	WBWWGRHZICKQGZ-HZAMXZRMSA-N	8.737777657711203e-08
96	GHCZAUBVMUEKKP-GYPHWSFCSA-N	AWDRATDZQPNJFN-VAYUFCLWSA-N	1.1574702005861991e-07
97	AWDRATDZQPNJFN-VAYUFCLWSA-N	GHCZAUBVMUEKKP-GYPHWSFCSA-N	1.1574702005861991e-07
98	AYFVYJQAPQTCCC-GBXIJSLDSA-N	ONIBWKKTOPOVIA-BYPYZUCNSA-N	1.3835771276101708e-07
99	ONIBWKKTOPOVIA-BYPYZUCNSA-N	AYFVYJQAPQTCCC-GBXIJSLDSA-N	1.3835771276101708e-07
100	KZSNJWFQEVHDMF-BYPYZUCNSA-N	AGPKZVBTJJNPAG-WHFBIAKZSA-N	1.9153691129648395e-07
101	AGPKZVBTJJNPAG-WHFBIAKZSA-N	KZSNJWFQEVHDMF-BYPYZUCNSA-N	1.9153691129648395e-07
102	RFDAIACWWDREDC-FRVQLJSFSA-N	GHCZAUBVMUEKKP-GYPHWSFCSA-N	2.3288061260439155e-07
103	GHCZAUBVMUEKKP-GYPHWSFCSA-N	RFDAIACWWDREDC-FRVQLJSFSA-N	2.3288061260439155e-07
104	DKPMWHFRUGMUKF-GDYCBZMLSA-N	BHQCQFFYRZLCQQ-OELDTZBJSA-N	3.0364521796329543e-07
105	BHQCQFFYRZLCQQ-OELDTZBJSA-N	DKPMWHFRUGMUKF-GDYCBZMLSA-N	3.0364521796329543e-07
106	RUDATBOHQWOJDD-BSWAIDMHSA-N	WBWWGRHZICKQGZ-HZAMXZRMSA-N	3.284592918655453e-07
107	WBWWGRHZICKQGZ-HZAMXZRMSA-N	RUDATBOHQWOJDD-BSWAIDMHSA-N	3.284592918655453e-07
108	AWDRATDZQPNJFN-VAYUFCLWSA-N	XOAAWQZATWQOTB-UHFFFAOYSA-N	3.5513937221281776e-07
109	XOAAWQZATWQOTB-UHFFFAOYSA-N	AWDRATDZQPNJFN-VAYUFCLWSA-N	3.5513937221281776e-07
110	BHQCQFFYRZLCQQ-OELDTZBJSA-N	BHTRKEVKTKCXOH-BJLOMENOSA-N	3.6009095901637916e-07
111	BHTRKEVKTKCXOH-BJLOMENOSA-N	BHQCQFFYRZLCQQ-OELDTZBJSA-N	3.6009095901637916e-07
112	HNDVDQJCIGZPNO-YFKPBYRVSA-N	WHUUTDBJXJRKMK-VKHMYHEASA-N	3.891873045505808e-07
113	WHUUTDBJXJRKMK-VKHMYHEASA-N	HNDVDQJCIGZPNO-YFKPBYRVSA-N	3.891873045505808e-07
114	RUDATBOHQWOJDD-BSWAIDMHSA-N	RFDAIACWWDREDC-FRVQLJSFSA-N	4.595028024938685e-07
115	RFDAIACWWDREDC-FRVQLJSFSA-N	RUDATBOHQWOJDD-BSWAIDMHSA-N	4.595028024938685e-07
116	GHCZAUBVMUEKKP-GYPHWSFCSA-N	QBYUNVOYXHFVKC-GBURMNQMSA-N	4.595028024938685e-07
117	QBYUNVOYXHFVKC-GBURMNQMSA-N	GHCZAUBVMUEKKP-GYPHWSFCSA-N	4.595028024938685e-07
118	GHCZAUBVMUEKKP-GYPHWSFCSA-N	QIVBCDIJIAJPQS-VIFPVBQESA-N	4.7337491979579525e-07
119	QIVBCDIJIAJPQS-VIFPVBQESA-N	GHCZAUBVMUEKKP-GYPHWSFCSA-N	4.7337491979579525e-07
120	QBYUNVOYXHFVKC-GBURMNQMSA-N	XOAAWQZATWQOTB-UHFFFAOYSA-N	8.063035140164421e-07
121	XOAAWQZATWQOTB-UHFFFAOYSA-N	QBYUNVOYXHFVKC-GBURMNQMSA-N	8.063035140164421e-07
122	GHCZAUBVMUEKKP-GYPHWSFCSA-N	BHTRKEVKTKCXOH-BJLOMENOSA-N	8.144395717142622e-07
123	BHTRKEVKTKCXOH-BJLOMENOSA-N	GHCZAUBVMUEKKP-GYPHWSFCSA-N	8.144395717142622e-07
124	QBYUNVOYXHFVKC-GBURMNQMSA-N	HNDVDQJCIGZPNO-YFKPBYRVSA-N	9.163297092917541e-07
125	QBYUNVOYXHFVKC-GBURMNQMSA-N	BTCSSZJGUNDROE-UHFFFAOYSA-N	9.163297092917541e-07
126	HNDVDQJCIGZPNO-YFKPBYRVSA-N	QBYUNVOYXHFVKC-GBURMNQMSA-N	9.163297092917541e-07
127	BTCSSZJGUNDROE-UHFFFAOYSA-N	QBYUNVOYXHFVKC-GBURMNQMSA-N	9.163297092917541e-07
128	RFDAIACWWDREDC-FRVQLJSFSA-N	QBYUNVOYXHFVKC-GBURMNQMSA-N	1.0568041677192876e-06
129	BHTRKEVKTKCXOH-BJLOMENOSA-N	QIVBCDIJIAJPQS-VIFPVBQESA-N	1.0568041677192876e-06
130	QBYUNVOYXHFVKC-GBURMNQMSA-N	RFDAIACWWDREDC-FRVQLJSFSA-N	1.0568041677192876e-06
131	QIVBCDIJIAJPQS-VIFPVBQESA-N	BHTRKEVKTKCXOH-BJLOMENOSA-N	1.0568041677192876e-06
132	QBYUNVOYXHFVKC-GBURMNQMSA-N	QIVBCDIJIAJPQS-VIFPVBQESA-N	1.1022961574462595e-06
133	QIVBCDIJIAJPQS-VIFPVBQESA-N	QBYUNVOYXHFVKC-GBURMNQMSA-N	1.1022961574462595e-06
134	RUDATBOHQWOJDD-BSWAIDMHSA-N	GHCZAUBVMUEKKP-GYPHWSFCSA-N	1.1141741909251445e-06
135	GHCZAUBVMUEKKP-GYPHWSFCSA-N	RUDATBOHQWOJDD-BSWAIDMHSA-N	1.1141741909251445e-06
136	AWDRATDZQPNJFN-VAYUFCLWSA-N	QIVBCDIJIAJPQS-VIFPVBQESA-N	1.1328933788559671e-06
137	QIVBCDIJIAJPQS-VIFPVBQESA-N	AWDRATDZQPNJFN-VAYUFCLWSA-N	1.1328933788559671e-06
138	DKPMWHFRUGMUKF-GDYCBZMLSA-N	BHTRKEVKTKCXOH-BJLOMENOSA-N	1.1487573884786578e-06
139	BHTRKEVKTKCXOH-BJLOMENOSA-N	DKPMWHFRUGMUKF-GDYCBZMLSA-N	1.1487573884786578e-06
140	DKPMWHFRUGMUKF-GDYCBZMLSA-N	WBWWGRHZICKQGZ-HZAMXZRMSA-N	1.3788166566915064e-06
141	WBWWGRHZICKQGZ-HZAMXZRMSA-N	DKPMWHFRUGMUKF-GDYCBZMLSA-N	1.3788166566915064e-06
142	GHCZAUBVMUEKKP-GYPHWSFCSA-N	XOAAWQZATWQOTB-UHFFFAOYSA-N	1.4136183358590134e-06
143	XOAAWQZATWQOTB-UHFFFAOYSA-N	GHCZAUBVMUEKKP-GYPHWSFCSA-N	1.4136183358590134e-06
144	DKPMWHFRUGMUKF-KWXDGCAGSA-N	WVULKSPCQVQLCU-BUXLTGKBSA-N	1.4374557481523647e-06
145	RFDAIACWWDREDC-FRVQLJSFSA-N	BHTRKEVKTKCXOH-BJLOMENOSA-N	1.4374557481523647e-06
146	WVULKSPCQVQLCU-BUXLTGKBSA-N	DKPMWHFRUGMUKF-KWXDGCAGSA-N	1.4374557481523647e-06
