cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
107	Lachnospiraceae_[Ruminococcus]_gnavus_group	Fusobacteriaceae_Fusobacterium	0.0033771979807694316
108	Clostridiaceae_Clostridium_sensu_stricto_1	Hafniaceae_Hafnia-Obesumbacterium	0.0033771979807694316
109	Prevotellaceae_Paraprevotella	Atopobiaceae_Olsenella	0.0033771979807694316
110	Fusobacteriaceae_Fusobacterium	Lachnospiraceae_[Ruminococcus]_gnavus_group	0.0033771979807694316
111	Atopobiaceae_Olsenella	Prevotellaceae_Paraprevotella	0.0033771979807694316
112	Tannerellaceae_Parabacteroides	Prevotellaceae_Alloprevotella	0.003532714508708143
113	Prevotellaceae_Alloprevotella	Tannerellaceae_Parabacteroides	0.003532714508708143
114	Bifidobacteriaceae_Bifidobacterium	Oscillospiraceae_Flavonifractor	0.003578453115940768
115	Oscillospiraceae_Flavonifractor	Bifidobacteriaceae_Bifidobacterium	0.003578453115940768
116	Saccharimonadales_Saccharimonadales	Gastranaerophilales_Gastranaerophilales	0.004001455724042744
117	Gastranaerophilales_Gastranaerophilales	Saccharimonadales_Saccharimonadales	0.004001455724042744
118	Barnesiellaceae_Barnesiella	Bacteroidaceae_Bacteroides	0.00429882333283443
119	Bacteroidaceae_Bacteroides	Barnesiellaceae_Barnesiella	0.00429882333283443
120	Bacteroidaceae_Bacteroides	Oscillospiraceae_Flavonifractor	0.004348769835026007
121	Oscillospiraceae_Flavonifractor	Bacteroidaceae_Bacteroides	0.004348769835026007
122	Bifidobacteriaceae_Bifidobacterium	Bacteroidaceae_Bacteroides	0.004575126084889082
123	Bacteroidaceae_Bacteroides	Bifidobacteriaceae_Bifidobacterium	0.004575126084889082
124	Sutterellaceae_Sutterella	Prevotellaceae_Alloprevotella	0.004764968176479694
125	Prevotellaceae_Alloprevotella	Sutterellaceae_Sutterella	0.004764968176479694
126	Bifidobacteriaceae_Bifidobacterium	Barnesiellaceae_Barnesiella	0.0054338237063813535
127	Barnesiellaceae_Coprobacter	Oscillospiraceae_Flavonifractor	0.0054338237063813535
128	Barnesiellaceae_Barnesiella	Bifidobacteriaceae_Bifidobacterium	0.0054338237063813535
129	Oscillospiraceae_Flavonifractor	Barnesiellaceae_Coprobacter	0.0054338237063813535
130	Prevotellaceae_Paraprevotella	Oscillospiraceae_Colidextribacter	0.005851466410453179
131	Oscillospiraceae_Colidextribacter	Prevotellaceae_Paraprevotella	0.005851466410453179
132	Prevotellaceae_Alloprevotella	Oscillospiraceae_Colidextribacter	0.009676545815989944
133	Oscillospiraceae_Colidextribacter	Prevotellaceae_Alloprevotella	0.009676545815989944
134	Prevotellaceae_Prevotella	Muribaculaceae_Muribaculaceae	0.010499958056904438
135	Barnesiellaceae_Barnesiella	Prevotellaceae_Alloprevotella	0.010499958056904438
136	Tannerellaceae_Parabacteroides	Sutterellaceae_Sutterella	0.010499958056904438
137	Sutterellaceae_Sutterella	Tannerellaceae_Parabacteroides	0.010499958056904438
138	Muribaculaceae_Muribaculaceae	Prevotellaceae_Prevotella	0.010499958056904438
139	Prevotellaceae_Alloprevotella	Barnesiellaceae_Barnesiella	0.010499958056904438
140	Oscillospiraceae_Oscillibacter	Lachnospiraceae_Tyzzerella	0.013386171987065286
