cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
141	WVULKSPCQVQLCU-BUXLTGKBSA-N	KXGVEGMKQFWNSR-LLQZFEROSA-N	2.2807407720484233e-06
142	ZDXPYRJPNDTMRX-VKHMYHEASA-N	WHUUTDBJXJRKMK-VKHMYHEASA-N	2.2807407720484233e-06
143	WHUUTDBJXJRKMK-VKHMYHEASA-N	ZDXPYRJPNDTMRX-VKHMYHEASA-N	2.2807407720484233e-06
144	ONIBWKKTOPOVIA-BYPYZUCNSA-N	KDXKERNSBIXSRK-YFKPBYRVSA-N	2.3941213662969196e-06
145	KDXKERNSBIXSRK-YFKPBYRVSA-N	ONIBWKKTOPOVIA-BYPYZUCNSA-N	2.3941213662969196e-06
146	DHMQDGOQFOQNFH-UHFFFAOYSA-N	KDXKERNSBIXSRK-YFKPBYRVSA-N	2.5758721838661765e-06
147	KDXKERNSBIXSRK-YFKPBYRVSA-N	DHMQDGOQFOQNFH-UHFFFAOYSA-N	2.5758721838661765e-06
148	RFDAIACWWDREDC-FRVQLJSFSA-N	BHTRKEVKTKCXOH-BJLOMENOSA-N	2.6372293267682985e-06
149	BHTRKEVKTKCXOH-BJLOMENOSA-N	RFDAIACWWDREDC-FRVQLJSFSA-N	2.6372293267682985e-06
150	BHTRKEVKTKCXOH-BJLOMENOSA-N	QIVBCDIJIAJPQS-VIFPVBQESA-N	2.667228712366359e-06
151	QIVBCDIJIAJPQS-VIFPVBQESA-N	BHTRKEVKTKCXOH-BJLOMENOSA-N	2.667228712366359e-06
152	RUDATBOHQWOJDD-BSWAIDMHSA-N	BHTRKEVKTKCXOH-BJLOMENOSA-N	2.7990796503359533e-06
153	BHTRKEVKTKCXOH-BJLOMENOSA-N	RUDATBOHQWOJDD-BSWAIDMHSA-N	2.7990796503359533e-06
154	XBDQKXXYIPTUBI-UHFFFAOYSA-N	FERIUCNNQQJTOY-UHFFFAOYSA-N	2.86626650250127e-06
155	FERIUCNNQQJTOY-UHFFFAOYSA-N	XBDQKXXYIPTUBI-UHFFFAOYSA-N	2.86626650250127e-06
156	WBWWGRHZICKQGZ-HZAMXZRMSA-N	QBYUNVOYXHFVKC-GBURMNQMSA-N	2.9712168956844695e-06
157	QBYUNVOYXHFVKC-GBURMNQMSA-N	WBWWGRHZICKQGZ-HZAMXZRMSA-N	2.9712168956844695e-06
158	DKPMWHFRUGMUKF-GDYCBZMLSA-N	WBWWGRHZICKQGZ-HZAMXZRMSA-N	3.1939024158550014e-06
159	WBWWGRHZICKQGZ-HZAMXZRMSA-N	DKPMWHFRUGMUKF-GDYCBZMLSA-N	3.1939024158550014e-06
160	DKPMWHFRUGMUKF-KWXDGCAGSA-N	KXGVEGMKQFWNSR-LLQZFEROSA-N	4.202897036723621e-06
161	KXGVEGMKQFWNSR-LLQZFEROSA-N	DKPMWHFRUGMUKF-KWXDGCAGSA-N	4.202897036723621e-06
162	AWDRATDZQPNJFN-VAYUFCLWSA-N	XOAAWQZATWQOTB-UHFFFAOYSA-N	4.368579795380196e-06
163	XOAAWQZATWQOTB-UHFFFAOYSA-N	AWDRATDZQPNJFN-VAYUFCLWSA-N	4.368579795380196e-06
164	RUDATBOHQWOJDD-BSWAIDMHSA-N	GHCZAUBVMUEKKP-GYPHWSFCSA-N	4.7904565130272264e-06
165	GHCZAUBVMUEKKP-GYPHWSFCSA-N	RUDATBOHQWOJDD-BSWAIDMHSA-N	4.7904565130272264e-06
166	BHQCQFFYRZLCQQ-OELDTZBJSA-N	BTCSSZJGUNDROE-UHFFFAOYSA-N	5.303543218553039e-06
167	BTCSSZJGUNDROE-UHFFFAOYSA-N	BHQCQFFYRZLCQQ-OELDTZBJSA-N	5.303543218553039e-06
168	AWDRATDZQPNJFN-VAYUFCLWSA-N	QIVBCDIJIAJPQS-VIFPVBQESA-N	6.593101392640175e-06
169	QIVBCDIJIAJPQS-VIFPVBQESA-N	AWDRATDZQPNJFN-VAYUFCLWSA-N	6.593101392640175e-06
170	RUDATBOHQWOJDD-BSWAIDMHSA-N	WBWWGRHZICKQGZ-HZAMXZRMSA-N	6.6657863443048304e-06
171	WBWWGRHZICKQGZ-HZAMXZRMSA-N	RUDATBOHQWOJDD-BSWAIDMHSA-N	6.6657863443048304e-06
172	HNDVDQJCIGZPNO-YFKPBYRVSA-N	XOAAWQZATWQOTB-UHFFFAOYSA-N	8.00889807863425e-06
173	XOAAWQZATWQOTB-UHFFFAOYSA-N	HNDVDQJCIGZPNO-YFKPBYRVSA-N	8.00889807863425e-06
174	DKPMWHFRUGMUKF-GDYCBZMLSA-N	XOAAWQZATWQOTB-UHFFFAOYSA-N	8.278839614788437e-06
175	XOAAWQZATWQOTB-UHFFFAOYSA-N	DKPMWHFRUGMUKF-GDYCBZMLSA-N	8.278839614788437e-06
176	AYFVYJQAPQTCCC-GBXIJSLDSA-N	ONIBWKKTOPOVIA-BYPYZUCNSA-N	9.316060661386933e-06
177	ONIBWKKTOPOVIA-BYPYZUCNSA-N	AYFVYJQAPQTCCC-GBXIJSLDSA-N	9.316060661386933e-06
178	GHCZAUBVMUEKKP-GYPHWSFCSA-N	HNDVDQJCIGZPNO-YFKPBYRVSA-N	9.706891888970948e-06
179	HNDVDQJCIGZPNO-YFKPBYRVSA-N	GHCZAUBVMUEKKP-GYPHWSFCSA-N	9.706891888970948e-06
180	QBYUNVOYXHFVKC-GBURMNQMSA-N	BTCSSZJGUNDROE-UHFFFAOYSA-N	1.0391771731669579e-05
181	BTCSSZJGUNDROE-UHFFFAOYSA-N	QBYUNVOYXHFVKC-GBURMNQMSA-N	1.0391771731669579e-05
182	RFDAIACWWDREDC-FRVQLJSFSA-N	XOAAWQZATWQOTB-UHFFFAOYSA-N	1.2135591102058273e-05
183	XOAAWQZATWQOTB-UHFFFAOYSA-N	RFDAIACWWDREDC-FRVQLJSFSA-N	1.2135591102058273e-05
184	RFDAIACWWDREDC-FRVQLJSFSA-N	QIVBCDIJIAJPQS-VIFPVBQESA-N	1.2758541334388211e-05
185	QIVBCDIJIAJPQS-VIFPVBQESA-N	RFDAIACWWDREDC-FRVQLJSFSA-N	1.2758541334388211e-05
186	DKPMWHFRUGMUKF-GDYCBZMLSA-N	HNDVDQJCIGZPNO-YFKPBYRVSA-N	1.3315113397192686e-05
187	HNDVDQJCIGZPNO-YFKPBYRVSA-N	DKPMWHFRUGMUKF-GDYCBZMLSA-N	1.3315113397192686e-05
188	AYFVYJQAPQTCCC-GBXIJSLDSA-N	KDXKERNSBIXSRK-YFKPBYRVSA-N	1.434362941345107e-05
189	KDXKERNSBIXSRK-YFKPBYRVSA-N	AYFVYJQAPQTCCC-GBXIJSLDSA-N	1.434362941345107e-05
190	QBYUNVOYXHFVKC-GBURMNQMSA-N	QIVBCDIJIAJPQS-VIFPVBQESA-N	1.697212814479719e-05
191	QIVBCDIJIAJPQS-VIFPVBQESA-N	QBYUNVOYXHFVKC-GBURMNQMSA-N	1.697212814479719e-05
192	RUDATBOHQWOJDD-BSWAIDMHSA-N	BTCSSZJGUNDROE-UHFFFAOYSA-N	1.6972464668073204e-05
193	BTCSSZJGUNDROE-UHFFFAOYSA-N	RUDATBOHQWOJDD-BSWAIDMHSA-N	1.6972464668073204e-05
194	HNDVDQJCIGZPNO-YFKPBYRVSA-N	BTCSSZJGUNDROE-UHFFFAOYSA-N	1.715225192453599e-05
195	BTCSSZJGUNDROE-UHFFFAOYSA-N	HNDVDQJCIGZPNO-YFKPBYRVSA-N	1.715225192453599e-05
196	MTCFGRXMJLQNBG-REOHCLBHSA-N	QNAYBMKLOCPYGJ-REOHCLBHSA-N	1.8639770598558707e-05
197	QNAYBMKLOCPYGJ-REOHCLBHSA-N	MTCFGRXMJLQNBG-REOHCLBHSA-N	1.8639770598558707e-05
198	KXGVEGMKQFWNSR-LLQZFEROSA-N	RFDAIACWWDREDC-FRVQLJSFSA-N	2.0452640867379906e-05
199	RFDAIACWWDREDC-FRVQLJSFSA-N	KXGVEGMKQFWNSR-LLQZFEROSA-N	2.0452640867379906e-05
200	GHCZAUBVMUEKKP-GYPHWSFCSA-N	WBWWGRHZICKQGZ-HZAMXZRMSA-N	2.0945040898847755e-05
201	WBWWGRHZICKQGZ-HZAMXZRMSA-N	GHCZAUBVMUEKKP-GYPHWSFCSA-N	2.0945040898847755e-05
202	HNDVDQJCIGZPNO-YFKPBYRVSA-N	ZDXPYRJPNDTMRX-VKHMYHEASA-N	2.1317851944562883e-05
203	ZDXPYRJPNDTMRX-VKHMYHEASA-N	HNDVDQJCIGZPNO-YFKPBYRVSA-N	2.1317851944562883e-05
204	WBWWGRHZICKQGZ-HZAMXZRMSA-N	HNDVDQJCIGZPNO-YFKPBYRVSA-N	2.7167070989078977e-05
205	HNDVDQJCIGZPNO-YFKPBYRVSA-N	WBWWGRHZICKQGZ-HZAMXZRMSA-N	2.7167070989078977e-05
206	DKPMWHFRUGMUKF-GDYCBZMLSA-N	BHTRKEVKTKCXOH-BJLOMENOSA-N	2.913436852063293e-05
207	BHTRKEVKTKCXOH-BJLOMENOSA-N	DKPMWHFRUGMUKF-GDYCBZMLSA-N	2.913436852063293e-05
