cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
145	Prevotellaceae_Paraprevotella	Prevotellaceae_Alloprevotella	0.021024686951246287
146	Prevotellaceae_Paraprevotella	Prevotellaceae_Prevotella	0.021024686951246287
147	Coriobacteriaceae_Coriobacterium	Lachnospiraceae_[Ruminococcus]_gnavus_group	0.021024686951246287
148	Lachnospiraceae_[Ruminococcus]_gnavus_group	Coriobacteriaceae_Coriobacterium	0.021024686951246287
149	Prevotellaceae_Prevotella	Prevotellaceae_Paraprevotella	0.021024686951246287
150	Lachnospiraceae_GCA-900066575	Saccharimonadales_Saccharimonadales	0.021024686951246287
151	Bifidobacteriaceae_Bifidobacterium	Coriobacteriaceae_Coriobacterium	0.023905222863261636
152	Coriobacteriaceae_Coriobacterium	Bifidobacteriaceae_Bifidobacterium	0.023905222863261636
153	Lachnospiraceae_Lachnoclostridium	Lachnospiraceae_Blautia	0.026346908651595627
154	Lachnospiraceae_Blautia	Lachnospiraceae_Lachnoclostridium	0.026346908651595627
155	Bacteroidaceae_Bacteroides	Barnesiellaceae_Barnesiella	0.02759798738465665
156	Barnesiellaceae_Barnesiella	Bacteroidaceae_Bacteroides	0.02759798738465665
157	Sutterellaceae_Sutterella	Oscillospiraceae_Flavonifractor	0.02759798738465665
158	Oscillospiraceae_Flavonifractor	Sutterellaceae_Sutterella	0.02759798738465665
159	Lachnospiraceae_Lachnoclostridium	Atopobiaceae_Olsenella	0.028631066497189068
160	Atopobiaceae_Olsenella	Lachnospiraceae_Lachnoclostridium	0.028631066497189068
161	Oscillospiraceae_Flavonifractor	Barnesiellaceae_Coprobacter	0.03451320162216536
162	Barnesiellaceae_Coprobacter	Oscillospiraceae_Flavonifractor	0.03451320162216536
163	Lachnospiraceae_Oribacterium	Muribaculaceae_Muribaculaceae	0.035004964338441094
164	Muribaculaceae_Muribaculaceae	Lachnospiraceae_Oribacterium	0.035004964338441094
165	Ruminococcaceae_Incertae_Sedis	Coriobacteriaceae_Collinsella	0.03636230629264744
166	Desulfovibrionaceae_Bilophila	Gemellaceae_Gemella	0.03636230629264744
167	Lachnospiraceae_Lachnospiraceae_NK4A136_group	Lachnospiraceae_Syntrophococcus	0.03636230629264744
168	Coriobacteriaceae_Collinsella	Ruminococcaceae_Incertae_Sedis	0.03636230629264744
169	Lachnospiraceae_Syntrophococcus	Lachnospiraceae_Lachnospiraceae_NK4A136_group	0.03636230629264744
170	Gemellaceae_Gemella	Desulfovibrionaceae_Bilophila	0.03636230629264744
171	Fusobacteriaceae_Fusobacterium	Ruminococcaceae_Incertae_Sedis	0.04042284340863954
172	Ruminococcaceae_Incertae_Sedis	Fusobacteriaceae_Fusobacterium	0.04042284340863954
173	Clostridiaceae_Clostridium_sensu_stricto_1	Enterococcaceae_Enterococcus	0.04056251887621996
174	Enterococcaceae_Enterococcus	Clostridiaceae_Clostridium_sensu_stricto_1	0.04056251887621996
